Col number,,,1,2,3,4,5,6,7
Ordinate,Date,Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN
Type,,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
4487,11-Jan-07,24:00:00,195.47509,0.001627,35.47509,35.47509,0.0,0.0,0.683596
4488,12-Jan-07,24:00:00,189.209659,0.001082,30.167992,30.167992,0.0,0.0,0.68025
4489,13-Jan-07,24:00:00,184.649688,0.001162,25.649688,25.649688,0.0,0.0,0.67757
4490,14-Jan-07,24:00:00,180.80615,0.001225,21.80615,21.80615,0.0,0.0,0.674711
4491,15-Jan-07,24:00:00,177.537829,0.001275,18.537829,18.537829,0.0,0.0,0.671734
4492,16-Jan-07,24:00:00,173.800764,0.001384,15.759098,15.759098,0.0,0.0,0.668526
4493,17-Jan-07,24:00:00,171.396785,0.001483,13.396785,13.396785,0.0,0.0,0.665113
4494,18-Jan-07,24:00:00,172.26355,0.001817,11.38855,11.38855,0.0,0.0,0.66126
4495,19-Jan-07,24:00:00,170.681345,0.002029,9.681345,9.681345,0.0,0.0,0.656678
4496,20-Jan-07,24:00:00,169.230054,0.001542,8.230054,8.230054,0.0,0.0,0.652238
4497,21-Jan-07,24:00:00,164.162985,0.001537,6.996318,6.996318,0.0,0.0,0.648546
4498,22-Jan-07,24:00:00,165.822526,0.001584,5.947526,5.947526,0.0,0.0,0.644809
4499,23-Jan-07,24:00:00,162.180954,0.001732,5.055954,5.055954,0.0,0.0,0.640894
4500,24-Jan-07,24:00:00,160.339702,0.001527,4.298035,4.298035,0.0,0.0,0.636913
4501,25-Jan-07,24:00:00,158.695399,0.000939,3.653732,3.653732,0.0,0.0,0.633903
4502,26-Jan-07,24:00:00,157.147681,0.001373,3.106015,3.106015,0.0,0.0,0.631133
4503,27-Jan-07,24:00:00,161.43207,0.001724,2.640404,2.640404,0.0,0.0,0.627535
4504,28-Jan-07,24:00:00,157.411257,0.001943,2.24459,2.24459,0.0,0.0,0.623116
4505,29-Jan-07,24:00:00,160.741445,0.001917,1.908112,1.908112,0.0,0.0,0.618493
4506,30-Jan-07,24:00:00,161.580407,0.001233,1.622074,1.622074,0.0,0.0,0.614714
4507,31-Jan-07,24:00:00,160.420581,0.001156,1.378915,1.378915,0.0,0.0,0.611827
4508,01-Feb-07,24:00:00,159.213873,0.001317,1.172207,1.172207,0.0,0.0,0.608905
4509,02-Feb-07,24:00:00,159.954819,0.001671,0.996486,0.996486,0.0,0.0,0.605269
4510,03-Feb-07,24:00:00,160.805439,0.001924,0.847106,0.847106,0.0,0.0,0.600929
4511,04-Feb-07,24:00:00,160.720119,0.002431,0.720119,0.720119,0.0,0.0,0.595978
4512,05-Feb-07,24:00:00,160.612169,0.001866,0.612169,0.612169,0.0,0.0,0.590616
4513,06-Feb-07,24:00:00,224.622863,0.000722,106.789529,0.520401,0.03684,0.0,0.617221
4514,07-Feb-07,24:00:00,968.722818,0.000859,916.931151,187.946457,0.038354,0.022277,0.68856
4515,08-Feb-07,24:00:00,3348.332843,0.000923,3299.332843,1561.134834,0.042008,0.048314,0.71025
4516,09-Feb-07,24:00:00,1914.418434,0.00095,1865.418434,1830.380172,0.057834,0.05557,0.711756
4517,10-Feb-07,24:00:00,1309.91796,0.001749,1285.834626,1279.346974,0.0,0.002264,0.7
4518,11-Feb-07,24:00:00,786.060879,0.000662,726.644213,719.743796,0.016204,0.016204,0.701112
4519,12-Feb-07,24:00:00,766.720538,0.001818,650.137205,647.429054,0.0,0.0,0.7
4520,13-Feb-07,24:00:00,514.354702,0.002321,361.813035,361.813035,0.0,0.0,0.7
4521,14-Feb-07,24:00:00,430.714163,0.002708,278.630829,278.630829,0.0,0.0,0.697075
4522,15-Feb-07,24:00:00,387.621189,0.002498,234.662856,234.662856,0.0,0.0,0.69074
4523,16-Feb-07,24:00:00,357.266704,0.002902,200.433371,200.433371,0.0,0.0,0.684394
4524,17-Feb-07,24:00:00,330.015455,0.002684,171.098788,171.098788,0.0,0.0,0.677668
4525,18-Feb-07,24:00:00,303.827917,0.002692,145.78625,145.78625,0.0,0.0,0.671235
4526,19-Feb-07,24:00:00,282.070853,0.00121,124.070853,124.070853,0.0,0.0,0.666473
4527,20-Feb-07,24:00:00,296.18566,0.000897,139.143994,133.992989,0.025506,0.008371,0.673455
4528,21-Feb-07,24:00:00,3031.193458,0.001766,2878.026791,1286.775436,0.037125,0.039341,0.70945
4529,22-Feb-07,24:00:00,756.336583,0.001454,606.211583,590.391094,0.0,0.0,0.7
4530,23-Feb-07,24:00:00,662.317989,0.00089,542.026322,393.493972,0.02452,0.018668,0.702245
4531,24-Feb-07,24:00:00,2001.98543,0.001733,1953.902096,1283.321077,0.019902,0.025754,0.700769
4532,25-Feb-07,24:00:00,1376.008878,0.000882,1331.008878,1312.042328,0.036627,0.036627,0.700396
4533,26-Feb-07,24:00:00,1050.491048,0.000806,994.949382,987.533023,0.007417,0.007417,0.7
4534,27-Feb-07,24:00:00,644.943118,0.001541,540.068118,538.950887,0.000504,0.000504,0.7
4535,28-Feb-07,24:00:00,494.129406,0.000963,342.087739,342.03893,0.0,0.0,0.7
4536,01-Mar-07,24:00:00,422.798752,0.002757,270.715418,270.715418,0.0,0.0,0.699811
4537,02-Mar-07,24:00:00,384.197061,0.003294,229.322061,229.322061,0.0,0.0,0.69569
4538,03-Mar-07,24:00:00,350.051631,0.003324,196.009964,196.009964,0.0,0.0,0.687758
4539,04-Mar-07,24:00:00,321.300051,0.002658,167.300051,167.300051,0.0,0.0,0.680571
4540,05-Mar-07,24:00:00,296.526084,0.003613,142.526084,142.526084,0.0,0.0,0.673084
4541,06-Mar-07,24:00:00,240.78462,0.001496,121.28462,121.28462,0.0,0.0,0.666728
4542,07-Mar-07,24:00:00,252.776324,0.00298,103.151324,103.151324,0.0,0.0,0.66148
4543,08-Mar-07,24:00:00,172.581439,0.001456,87.706439,87.706439,0.0,0.0,0.656141
4544,09-Mar-07,24:00:00,118.23213,0.00384,74.565463,74.565463,0.0,0.0,0.65
4545,10-Mar-07,24:00:00,105.390139,0.004506,63.390139,63.390139,0.0,0.0,0.640113
4546,11-Mar-07,24:00:00,95.888484,0.004469,53.888484,53.888484,0.0,0.0,0.629243
4547,12-Mar-07,24:00:00,87.810601,0.004253,45.810601,45.810601,0.0,0.0,0.618686
4548,13-Mar-07,24:00:00,81.901761,0.004371,38.943427,38.943427,0.0,0.0,0.608499
4549,14-Mar-07,24:00:00,76.105607,0.003794,33.105607,33.105607,0.0,0.0,0.598425
4550,15-Mar-07,24:00:00,70.184551,0.004517,28.142884,28.142884,0.0,0.0,0.588687
4551,16-Mar-07,24:00:00,65.924094,0.004791,23.924094,23.924094,0.0,0.0,0.577636
4552,17-Mar-07,24:00:00,63.296056,0.004311,20.337723,20.337723,0.0,0.0,0.566554
4553,18-Mar-07,24:00:00,59.330637,0.003273,17.28897,17.28897,0.0,0.0,0.557291
4554,19-Mar-07,24:00:00,54.780578,0.003443,14.697244,14.697244,0.0,0.0,0.54952
4555,20-Mar-07,24:00:00,56.327368,0.004048,12.494035,12.494035,0.0,0.0,0.540313
4556,21-Mar-07,24:00:00,52.704433,0.003966,10.6211,10.6211,0.0,0.0,0.530734
4557,22-Mar-07,24:00:00,51.02893,0.004465,9.02893,9.02893,0.0,0.0,0.520594
4558,23-Mar-07,24:00:00,50.633769,0.004883,7.675436,7.675436,0.0,0.0,0.509521
4559,24-Mar-07,24:00:00,49.524839,0.002603,6.524839,6.524839,0.0,0.0,0.500132
4560,25-Mar-07,24:00:00,55.723332,0.001906,12.723332,5.546725,0.014406,0.0,0.513527
4561,26-Mar-07,24:00:00,49.079685,0.003009,6.079685,4.715236,0.0,0.0,0.531277
4562,27-Mar-07,24:00:00,77.675059,0.004071,4.008392,4.008392,0.0,0.0,0.528197
4563,28-Mar-07,24:00:00,89.907509,0.004485,3.407509,3.407509,0.0,0.0,0.519049
4564,29-Mar-07,24:00:00,74.563369,0.005097,2.896702,2.896702,0.0,0.0,0.50773
4565,30-Mar-07,24:00:00,53.337468,0.005051,2.462468,2.462468,0.0,0.0,0.495398
4566,31-Mar-07,24:00:00,44.426662,0.0048,2.093329,2.093329,0.0,0.0,0.483575
4567,01-Apr-07,24:00:00,43.779525,0.00484,1.779525,1.779525,0.0,0.0,0.471988
4568,02-Apr-07,24:00:00,42.55443,0.004961,1.512763,1.512763,0.0,0.0,0.460242
4569,03-Apr-07,24:00:00,44.202657,0.004486,1.285991,1.285991,0.0,0.0,0.44867
4570,04-Apr-07,24:00:00,44.093212,0.005559,1.093212,1.093212,0.0,0.0,0.436964
4571,05-Apr-07,24:00:00,43.929333,0.005537,0.929333,0.929333,0.0,0.0,0.423558
4572,06-Apr-07,24:00:00,42.831687,0.003247,0.79002,0.79002,0.0,0.0,0.413246
4573,07-Apr-07,24:00:00,42.671591,0.004915,0.671591,0.671591,0.0,0.0,0.404241
4574,08-Apr-07,24:00:00,42.570915,0.00465,0.570915,0.570915,0.0,0.0,0.394239
4575,09-Apr-07,24:00:00,42.485332,0.004806,0.485332,0.485332,0.0,0.0,0.385404
4576,10-Apr-07,24:00:00,81.038397,0.002574,8.371731,0.412577,0.014524,0.0,0.402506
4577,11-Apr-07,24:00:00,75.002821,0.004255,1.002821,0.350729,0.0,0.0,0.414957
4578,12-Apr-07,24:00:00,66.631486,0.004945,0.298153,0.298153,0.0,0.0,0.408411
4579,13-Apr-07,24:00:00,69.128458,0.003224,0.253458,0.253458,0.0,0.0,0.399875
4580,14-Apr-07,24:00:00,58.673796,0.004742,0.215463,0.215463,0.0,0.0,0.391724
4581,15-Apr-07,24:00:00,53.391497,0.005883,0.183164,0.183164,0.0,0.0,0.382337
4582,16-Apr-07,24:00:00,53.155706,0.003842,0.155706,0.155706,0.0,0.0,0.373664
4583,17-Apr-07,24:00:00,53.132365,0.003976,0.132365,0.132365,0.0,0.0,0.367583
4584,18-Apr-07,24:00:00,52.154189,0.002064,0.112523,0.112523,0.0,0.0,0.363052
4585,19-Apr-07,24:00:00,53.053988,0.004416,0.095655,0.095655,0.0,0.0,0.358784
4586,20-Apr-07,24:00:00,128.677707,0.001298,75.677707,0.081316,0.05954,0.0,0.384774
4587,21-Apr-07,24:00:00,235.109077,0.003524,175.400744,0.069126,0.002225,0.0,0.502951
4588,22-Apr-07,24:00:00,85.97549,0.005259,0.10049,0.058763,0.0,0.0,0.498167
4589,23-Apr-07,24:00:00,88.008288,0.005351,0.049955,0.049955,0.0,0.0,0.485975
4590,24-Apr-07,24:00:00,88.042466,0.004894,0.042466,0.042466,0.0,0.0,0.473703
4591,25-Apr-07,24:00:00,88.0361,0.005472,0.0361,0.0361,0.0,0.0,0.461129
4592,26-Apr-07,24:00:00,88.030688,0.006178,0.030688,0.030688,0.0,0.0,0.447248
4593,27-Apr-07,24:00:00,87.067755,0.006184,0.026088,0.026088,0.0,0.0,0.432362
4594,28-Apr-07,24:00:00,87.022177,0.006155,0.022177,0.022177,0.0,0.0,0.417761
4595,29-Apr-07,24:00:00,87.977186,0.006707,0.018853,0.018853,0.0,0.0,0.403663
4596,30-Apr-07,24:00:00,88.016027,0.002837,0.016027,0.016027,0.0,0.0,0.392992
4597,01-May-07,24:00:00,88.013624,0.003568,0.013624,0.013624,0.0,0.0,0.390252
4598,02-May-07,24:00:00,88.05513,0.00351,0.05513,0.011582,0.001934,0.0,0.387018
4599,03-May-07,24:00:00,89.650094,0.00434,1.650093,0.009846,0.000913,0.0,0.390343
4600,04-May-07,24:00:00,88.012859,0.005377,0.012859,0.00837,0.0,0.0,0.385455
4601,05-May-07,24:00:00,88.007115,0.006593,0.007115,0.007115,0.0,0.0,0.375283
4602,06-May-07,24:00:00,85.131048,0.006779,0.006048,0.006048,0.0,0.0,0.364843
4603,07-May-07,24:00:00,87.880142,0.006838,0.005142,0.005142,0.0,0.0,0.355519
4604,08-May-07,24:00:00,88.962704,0.006604,0.004371,0.004371,0.0,0.0,0.347124
4605,09-May-07,24:00:00,88.045382,0.005232,0.003716,0.003716,0.0,0.0,0.34028
4606,10-May-07,24:00:00,98.544825,0.006251,0.003159,0.003159,0.0,0.0,0.333529
4607,11-May-07,24:00:00,89.419352,0.003722,0.002685,0.002685,0.0,0.0,0.32783
4608,12-May-07,24:00:00,89.960616,0.006366,0.002283,0.002283,0.0,0.0,0.322272
4609,13-May-07,24:00:00,89.043607,0.00688,0.00194,0.00194,0.0,0.0,0.315077
4610,14-May-07,24:00:00,108.168316,0.006764,0.00165,0.00165,0.0,0.0,0.307738
4611,15-May-07,24:00:00,130.084736,0.006488,0.001402,0.001402,0.0,0.0,0.300845
4612,16-May-07,24:00:00,131.001192,0.006886,0.001192,0.001192,0.0,0.0,0.294044
4613,17-May-07,24:00:00,130.04268,0.006632,0.001013,0.001013,0.0,0.0,0.287285
4614,18-May-07,24:00:00,130.000861,0.006557,0.000861,0.000861,0.0,0.0,0.2809
4615,19-May-07,24:00:00,130.000732,0.0064,0.000732,0.000732,0.0,0.0,0.274524
4616,20-May-07,24:00:00,125.208956,0.006704,0.000622,0.000622,0.0,0.0,0.268597
4617,21-May-07,24:00:00,130.750529,0.006855,0.000529,0.000529,0.0,0.0,0.262341
4618,22-May-07,24:00:00,127.167117,0.006942,0.00045,0.00045,0.0,0.0,0.256199
4619,23-May-07,24:00:00,117.417049,0.00715,0.000382,0.000382,0.0,0.0,0.250098
4620,24-May-07,24:00:00,117.958658,0.007422,0.000325,0.000325,0.0,0.0,0.243976
4621,25-May-07,24:00:00,117.041943,0.007034,0.000276,0.000276,0.0,0.0,0.23792
4622,26-May-07,24:00:00,117.958568,0.006817,0.000235,0.000235,0.0,0.0,0.23235
4623,27-May-07,24:00:00,117.041866,0.007384,0.0002,0.0002,0.0,0.0,0.226809
4624,28-May-07,24:00:00,117.00017,0.00696,0.00017,0.00017,0.0,0.0,0.221283
4625,29-May-07,24:00:00,125.625144,0.005214,0.000145,0.000145,0.0,0.0,0.216614
4626,30-May-07,24:00:00,130.791789,0.005473,0.000123,0.000123,0.0,0.0,0.212808
4627,31-May-07,24:00:00,105.125104,0.007032,0.000104,0.000104,0.0,0.0,0.208246
4628,01-Jun-07,24:00:00,103.233426,0.007086,8.9e-05,8.9e-05,0.0,0.0,0.203283
4629,02-Jun-07,24:00:00,103.20008,0.00705,7.6e-05,7.6e-05,0.0,0.0,0.198357
4630,03-Jun-07,24:00:00,102.433399,0.004973,6.4e-05,6.4e-05,0.0,0.0,0.194177
4631,04-Jun-07,24:00:00,103.166726,0.006354,5.4e-05,5.4e-05,0.0,0.0,0.190465
4632,05-Jun-07,24:00:00,102.433381,0.004977,4.6e-05,4.6e-05,0.0,0.0,0.186845
4633,06-Jun-07,24:00:00,103.166711,0.006678,3.9e-05,3.9e-05,0.0,0.0,0.183214
4634,07-Jun-07,24:00:00,103.9667,0.007067,3.3e-05,3.3e-05,0.0,0.0,0.178974
4635,08-Jun-07,24:00:00,103.233366,0.007374,2.8e-05,2.8e-05,0.0,0.0,0.17458
4636,09-Jun-07,24:00:00,103.200029,0.006937,2.4e-05,2.4e-05,0.0,0.0,0.17038
4637,10-Jun-07,24:00:00,103.966687,0.00732,2.1e-05,2.1e-05,0.0,0.0,0.166258
4638,11-Jun-07,24:00:00,104.000017,0.007952,1.7e-05,1.7e-05,0.0,0.0,0.161995
4639,12-Jun-07,24:00:00,104.000015,0.00829,1.5e-05,1.5e-05,0.0,0.0,0.157529
4640,13-Jun-07,24:00:00,104.000013,0.008148,1.3e-05,1.3e-05,0.0,0.0,0.153142
4641,14-Jun-07,24:00:00,104.000011,0.008049,1.1e-05,1.1e-05,0.0,0.0,0.148917
4642,15-Jun-07,24:00:00,103.233347,0.007507,9e-06,9e-06,0.0,0.0,0.144992
4643,16-Jun-07,24:00:00,103.966675,0.00762,8e-06,8e-06,0.0,0.0,0.141253
4644,17-Jun-07,24:00:00,104.000007,0.00794,7e-06,7e-06,0.0,0.0,0.137549
4645,18-Jun-07,24:00:00,104.000006,0.007626,6e-06,6e-06,0.0,0.0,0.133941
4646,19-Jun-07,24:00:00,101.700003,0.006257,5e-06,5e-06,0.0,0.0,0.130807
4647,20-Jun-07,24:00:00,101.600003,0.007878,4e-06,4e-06,0.0,0.0,0.12767
4648,21-Jun-07,24:00:00,103.133341,0.007537,3e-06,3e-06,0.0,0.0,0.124313
4649,22-Jun-07,24:00:00,103.200008,0.007891,3e-06,3e-06,0.0,0.0,0.121117
4650,23-Jun-07,24:00:00,102.433337,0.007247,2e-06,2e-06,0.0,0.0,0.117937
4651,24-Jun-07,24:00:00,101.633334,0.007586,2e-06,2e-06,0.0,0.0,0.114994
4652,25-Jun-07,24:00:00,103.900002,0.008089,2e-06,2e-06,0.0,0.0,0.111967
4653,26-Jun-07,24:00:00,104.000002,0.008095,2e-06,2e-06,0.0,0.0,0.108904
4654,27-Jun-07,24:00:00,104.000001,0.006911,1e-06,1e-06,0.0,0.0,0.106077
4655,28-Jun-07,24:00:00,103.233339,0.006424,1e-06,1e-06,0.0,0.0,0.103689
4656,29-Jun-07,24:00:00,103.200006,0.007242,1e-06,1e-06,0.0,0.0,0.101302
4657,30-Jun-07,24:00:00,103.966668,0.007646,1e-06,1e-06,0.0,0.0,0.09879
4658,01-Jul-07,24:00:00,104.000001,0.007708,1e-06,1e-06,0.0,0.0,0.096203
4659,02-Jul-07,24:00:00,104.766671,0.008122,1e-06,1e-06,0.0,0.0,0.093608
4660,03-Jul-07,24:00:00,101.733333,0.008398,0.0,0.0,0.0,0.0,0.090996
4661,04-Jul-07,24:00:00,103.9,0.008534,0.0,0.0,0.0,0.0,0.088388
4662,05-Jul-07,24:00:00,104.76667,0.008243,0.0,0.0,0.0,0.0,0.085889
4663,06-Jul-07,24:00:00,104.800003,0.007647,0.0,0.0,0.0,0.0,0.083556
4664,07-Jul-07,24:00:00,104.033333,0.008276,0.0,0.0,0.0,0.0,0.081331
4665,08-Jul-07,24:00:00,104.0,0.007765,0.0,0.0,0.0,0.0,0.079122
4666,09-Jul-07,24:00:00,104.0,0.00791,0.0,0.0,0.0,0.0,0.077027
4667,10-Jul-07,24:00:00,104.0,0.00644,0.0,0.0,0.0,0.0,0.075093
4668,11-Jul-07,24:00:00,103.233338,0.006842,0.0,0.0,0.0,0.0,0.073416
4669,12-Jul-07,24:00:00,103.966667,0.006926,0.0,0.0,0.0,0.0,0.071696
4670,13-Jul-07,24:00:00,104.0,0.007851,0.0,0.0,0.0,0.0,0.069966
4671,14-Jul-07,24:00:00,104.0,0.007613,0.0,0.0,0.0,0.0,0.068091
4672,15-Jul-07,24:00:00,104.0,0.007056,0.0,0.0,0.0,0.0,0.066404
4673,16-Jul-07,24:00:00,104.0,0.006213,0.0,0.0,0.0,0.0,0.06486
4674,17-Jul-07,24:00:00,104.0,0.004855,0.0,0.0,0.0,0.0,0.063664
4675,18-Jul-07,24:00:00,104.0,0.006858,0.0,0.0,0.0,0.0,0.062411
4676,19-Jul-07,24:00:00,104.0,0.006908,0.0,0.0,0.0,0.0,0.060949
4677,20-Jul-07,24:00:00,103.233338,0.007229,0.0,0.0,0.0,0.0,0.059494
4678,21-Jul-07,24:00:00,103.200005,0.007866,0.0,0.0,0.0,0.0,0.057988
4679,22-Jul-07,24:00:00,103.966667,0.008186,0.0,0.0,0.0,0.0,0.056414
4680,23-Jul-07,24:00:00,103.233338,0.007646,0.0,0.0,0.0,0.0,0.054887
4681,24-Jul-07,24:00:00,103.200005,0.007191,0.0,0.0,0.0,0.0,0.053498
4682,25-Jul-07,24:00:00,103.200005,0.007454,0.0,0.0,0.0,0.0,0.052182
4683,26-Jul-07,24:00:00,103.200005,0.007494,0.0,0.0,0.0,0.0,0.050859
4684,27-Jul-07,24:00:00,103.200005,0.007884,0.0,0.0,0.0,0.0,0.049541
4685,28-Jul-07,24:00:00,103.966667,0.007696,0.0,0.0,0.0,0.0,0.048238
4686,29-Jul-07,24:00:00,104.0,0.007916,0.0,0.0,0.0,0.0,0.046963
4687,30-Jul-07,24:00:00,104.0,0.008202,0.0,0.0,0.0,0.0,0.045688
4688,31-Jul-07,24:00:00,103.233338,0.00798,0.0,0.0,0.0,0.0,0.044432
4689,01-Aug-07,24:00:00,103.200005,0.007468,0.0,0.0,0.0,0.0,0.043259
4690,02-Aug-07,24:00:00,103.200005,0.007549,0.0,0.0,0.0,0.0,0.042161
4691,03-Aug-07,24:00:00,103.966667,0.007545,0.0,0.0,0.0,0.0,0.041083
4692,04-Aug-07,24:00:00,104.76667,0.006297,0.0,0.0,0.0,0.0,0.040098
4693,05-Aug-07,24:00:00,104.033333,0.004985,0.0,0.0,0.0,0.0,0.039344
4694,06-Aug-07,24:00:00,104.0,0.00585,0.0,0.0,0.0,0.0,0.038621
4695,07-Aug-07,24:00:00,104.76667,0.00681,0.0,0.0,0.0,0.0,0.037784
4696,08-Aug-07,24:00:00,104.800003,0.007081,0.0,0.0,0.0,0.0,0.036901
4697,09-Aug-07,24:00:00,104.033333,0.007113,0.0,0.0,0.0,0.0,0.036012
4698,10-Aug-07,24:00:00,104.0,0.006607,0.0,0.0,0.0,0.0,0.035166
4699,11-Aug-07,24:00:00,104.0,0.006608,0.0,0.0,0.0,0.0,0.034383
4700,12-Aug-07,24:00:00,104.0,0.00664,0.0,0.0,0.0,0.0,0.033607
4701,13-Aug-07,24:00:00,103.233338,0.006681,0.0,0.0,0.0,0.0,0.032848
4702,14-Aug-07,24:00:00,103.200005,0.007006,0.0,0.0,0.0,0.0,0.032089
4703,15-Aug-07,24:00:00,103.200005,0.006418,0.0,0.0,0.0,0.0,0.031359
4704,16-Aug-07,24:00:00,102.433335,0.006728,0.0,0.0,0.0,0.0,0.030661
4705,17-Aug-07,24:00:00,103.933333,0.006432,0.0,0.0,0.0,0.0,0.029968
4706,18-Aug-07,24:00:00,104.0,0.004973,0.0,0.0,0.0,0.0,0.029382
4707,19-Aug-07,24:00:00,104.0,0.00694,0.0,0.0,0.0,0.0,0.0288
4708,20-Aug-07,24:00:00,103.233338,0.006978,0.0,0.0,0.0,0.0,0.028117
4709,21-Aug-07,24:00:00,103.966667,0.006499,0.0,0.0,0.0,0.0,0.027468
4710,22-Aug-07,24:00:00,104.0,0.006895,0.0,0.0,0.0,0.0,0.02685
4711,23-Aug-07,24:00:00,104.0,0.006776,0.0,0.0,0.0,0.0,0.026232
4712,24-Aug-07,24:00:00,103.233338,0.006343,0.0,0.0,0.0,0.0,0.025638
4713,25-Aug-07,24:00:00,103.966667,0.006252,0.0,0.0,0.0,0.0,0.02509
4714,26-Aug-07,24:00:00,103.233338,0.006425,0.0,0.0,0.0,0.0,0.02455
4715,27-Aug-07,24:00:00,103.200005,0.006697,0.0,0.0,0.0,0.0,0.024003
4716,28-Aug-07,24:00:00,103.200005,0.006783,0.0,0.0,0.0,0.0,0.023458
4717,29-Aug-07,24:00:00,103.200005,0.007065,0.0,0.0,0.0,0.0,0.022906
4718,30-Aug-07,24:00:00,104.733336,0.006439,0.0,0.0,0.0,0.0,0.022377
4719,31-Aug-07,24:00:00,104.800003,0.006866,0.0,0.0,0.0,0.0,0.02188
4720,01-Sep-07,24:00:00,104.800003,0.006506,0.0,0.0,0.0,0.0,0.021381
4721,02-Sep-07,24:00:00,104.800003,0.006874,0.0,0.0,0.0,0.0,0.020898
4722,03-Sep-07,24:00:00,104.800003,0.005718,0.0,0.0,0.0,0.0,0.020441
4723,04-Sep-07,24:00:00,104.033333,0.005835,0.0,0.0,0.0,0.0,0.020044
4724,05-Sep-07,24:00:00,104.0,0.006825,0.0,0.0,0.0,0.0,0.019619
4725,06-Sep-07,24:00:00,104.76667,0.004323,0.0,0.0,0.0,0.0,0.019241
4726,07-Sep-07,24:00:00,104.800003,0.005523,0.0,0.0,0.0,0.0,0.018915
4727,08-Sep-07,24:00:00,104.033333,0.005559,0.0,0.0,0.0,0.0,0.018561
4728,09-Sep-07,24:00:00,104.76667,0.005469,0.0,0.0,0.0,0.0,0.018214
4729,10-Sep-07,24:00:00,104.033333,0.005484,0.0,0.0,0.0,0.0,0.017873
4730,11-Sep-07,24:00:00,104.0,0.004597,0.0,0.0,0.0,0.0,0.017565
4731,12-Sep-07,24:00:00,104.0,0.004347,0.0,0.0,0.0,0.0,0.01729
4732,13-Sep-07,24:00:00,104.0,0.004283,0.0,0.0,0.0,0.0,0.017039
4733,14-Sep-07,24:00:00,104.76667,0.003134,0.0,0.0,0.0,0.0,0.016821
4734,15-Sep-07,24:00:00,90.233332,0.005008,0.0,0.0,0.0,0.0,0.016598
4735,16-Sep-07,24:00:00,73.500003,0.005153,0.0,0.0,0.0,0.0,0.016309
4736,17-Sep-07,24:00:00,71.266672,0.00505,0.0,0.0,0.0,0.0,0.016028
4737,18-Sep-07,24:00:00,71.200005,0.004196,0.0,0.0,0.0,0.0,0.015762
4738,19-Sep-07,24:00:00,71.200005,0.003708,0.0,0.0,0.0,0.0,0.015559
4739,20-Sep-07,24:00:00,71.200005,0.004229,0.0,0.0,0.0,0.0,0.015345
4740,21-Sep-07,24:00:00,71.200005,0.001922,0.0,0.0,0.0,0.0,0.015177
4741,22-Sep-07,24:00:00,71.200005,0.004081,0.0,0.0,0.0,0.0,0.01503
4742,23-Sep-07,24:00:00,69.666665,0.004352,0.0,0.0,0.0,0.0,0.014813
4743,24-Sep-07,24:00:00,70.366668,0.004314,0.0,0.0,0.0,0.0,0.014596
4744,25-Sep-07,24:00:00,69.633332,0.004316,0.0,0.0,0.0,0.0,0.01438
4745,26-Sep-07,24:00:00,70.366668,0.00473,0.0,0.0,0.0,0.0,0.014163
4746,27-Sep-07,24:00:00,69.633332,0.003101,0.0,0.0,0.0,0.0,0.013974
4747,28-Sep-07,24:00:00,70.366668,0.00382,0.0,0.0,0.0,0.0,0.013805
4748,29-Sep-07,24:00:00,70.400002,0.003981,0.0,0.0,0.0,0.0,0.013625
4749,30-Sep-07,24:00:00,85.35,0.003813,0.0,0.0,0.0,0.0,0.01344
4750,01-Oct-07,24:00:00,86.958333,0.00433,0.0,0.0,0.0,0.0,0.013258
4751,02-Oct-07,24:00:00,87.0,0.004566,0.0,0.0,0.0,0.0,0.013059
4752,03-Oct-07,24:00:00,87.958333,0.003544,0.0,0.0,0.0,0.0,0.01287
4753,04-Oct-07,24:00:00,88.958333,0.003273,0.0,0.0,0.0,0.0,0.01272
4754,05-Oct-07,24:00:00,89.0,0.003357,0.0,0.0,0.0,0.0,0.012578
4755,06-Oct-07,24:00:00,88.041667,0.00401,0.0,0.0,0.0,0.0,0.012424
4756,07-Oct-07,24:00:00,88.0,0.004461,0.0,0.0,0.0,0.0,0.012247
4757,08-Oct-07,24:00:00,87.317211,0.001379,0.275544,0.0,0.013134,0.0,0.014231
4758,09-Oct-07,24:00:00,98.470174,0.001806,10.51184,0.0,0.005109,0.0,0.055751
4759,10-Oct-07,24:00:00,87.070647,0.00209,0.02898,0.0,0.0,0.0,0.055871
4760,11-Oct-07,24:00:00,94.820119,0.001441,6.861785,0.0,0.012166,0.0,0.076157
4761,12-Oct-07,24:00:00,89.309648,0.002871,0.351314,0.0,0.0,0.0,0.085069
4762,13-Oct-07,24:00:00,89.0,0.003436,0.0,0.0,0.0,0.0,0.084678
4763,14-Oct-07,24:00:00,88.041667,0.001455,0.0,0.0,0.0,0.0,0.084008
4764,15-Oct-07,24:00:00,60.208333,0.001289,0.0,0.0,0.0,0.0,0.083722
4765,16-Oct-07,24:00:00,46.541667,0.001758,0.0,0.0,0.0,0.0,0.083683
